kind,old_id,new_id,old_rel,new_rel
thumb,2022_035,019891b0-f39c-7674-b4b9-056c567df90a,images/paintings/thumbnails/2022_035_thumb.png,images/paintings/thumbnails/019891b0-f39c-7674-b4b9-056c567df90a_thumb.png
large,2022_035,019891b0-f39c-7674-b4b9-056c567df90a,images/paintings/large/2022_035_large.png,images/paintings/large/019891b0-f39c-7674-b4b9-056c567df90a_large.png
thumb,2022_036,019891b0-f39c-7562-bbed-32c024cd6676,images/paintings/thumbnails/2022_036_thumb.png,images/paintings/thumbnails/019891b0-f39c-7562-bbed-32c024cd6676_thumb.png
large,2022_036,019891b0-f39c-7562-bbed-32c024cd6676,images/paintings/large/2022_036_large.png,images/paintings/large/019891b0-f39c-7562-bbed-32c024cd6676_large.png
thumb,2022_037,019891b0-f39c-706e-bdb9-c752dc8bcf1f,images/paintings/thumbnails/2022_037_thumb.png,images/paintings/thumbnails/019891b0-f39c-706e-bdb9-c752dc8bcf1f_thumb.png
large,2022_037,019891b0-f39c-706e-bdb9-c752dc8bcf1f,images/paintings/large/2022_037_large.png,images/paintings/large/019891b0-f39c-706e-bdb9-c752dc8bcf1f_large.png
thumb,2022_038,019891b0-f39c-721e-8576-4e3f61c0e800,images/paintings/thumbnails/2022_038_thumb.png,images/paintings/thumbnails/019891b0-f39c-721e-8576-4e3f61c0e800_thumb.png
large,2022_038,019891b0-f39c-721e-8576-4e3f61c0e800,images/paintings/large/2022_038_large.png,images/paintings/large/019891b0-f39c-721e-8576-4e3f61c0e800_large.png
thumb,2022_039,019891b0-f39c-71b7-918f-b55fd4fbca35,images/paintings/thumbnails/2022_039_thumb.png,images/paintings/thumbnails/019891b0-f39c-71b7-918f-b55fd4fbca35_thumb.png
large,2022_039,019891b0-f39c-71b7-918f-b55fd4fbca35,images/paintings/large/2022_039_large.png,images/paintings/large/019891b0-f39c-71b7-918f-b55fd4fbca35_large.png
thumb,2022_040,019891b0-f39c-7b83-902a-1f7f7bc72183,images/paintings/thumbnails/2022_040_thumb.png,images/paintings/thumbnails/019891b0-f39c-7b83-902a-1f7f7bc72183_thumb.png
large,2022_040,019891b0-f39c-7b83-902a-1f7f7bc72183,images/paintings/large/2022_040_large.png,images/paintings/large/019891b0-f39c-7b83-902a-1f7f7bc72183_large.png
thumb,2022_041,019891b0-f39c-7809-a063-80f25d10a396,images/paintings/thumbnails/2022_041_thumb.png,images/paintings/thumbnails/019891b0-f39c-7809-a063-80f25d10a396_thumb.png
large,2022_041,019891b0-f39c-7809-a063-80f25d10a396,images/paintings/large/2022_041_large.png,images/paintings/large/019891b0-f39c-7809-a063-80f25d10a396_large.png
thumb,2022_042,019891b0-f39c-763c-819c-62b3e41136e1,images/paintings/thumbnails/2022_042_thumb.png,images/paintings/thumbnails/019891b0-f39c-763c-819c-62b3e41136e1_thumb.png
large,2022_042,019891b0-f39c-763c-819c-62b3e41136e1,images/paintings/large/2022_042_large.png,images/paintings/large/019891b0-f39c-763c-819c-62b3e41136e1_large.png
thumb,2022_044,019891b0-f39c-7455-9267-14eb33bed415,images/paintings/thumbnails/2022_044_thumb.png,images/paintings/thumbnails/019891b0-f39c-7455-9267-14eb33bed415_thumb.png
large,2022_044,019891b0-f39c-7455-9267-14eb33bed415,images/paintings/large/2022_044_large.png,images/paintings/large/019891b0-f39c-7455-9267-14eb33bed415_large.png
thumb,2022_045,019891b0-f39c-70a8-aa76-019cadc5409d,images/paintings/thumbnails/2022_045_thumb.png,images/paintings/thumbnails/019891b0-f39c-70a8-aa76-019cadc5409d_thumb.png
large,2022_045,019891b0-f39c-70a8-aa76-019cadc5409d,images/paintings/large/2022_045_large.png,images/paintings/large/019891b0-f39c-70a8-aa76-019cadc5409d_large.png
thumb,2022_046,019891b0-f39c-729c-bef5-b90e2cafb77e,images/paintings/thumbnails/2022_046_thumb.png,images/paintings/thumbnails/019891b0-f39c-729c-bef5-b90e2cafb77e_thumb.png
large,2022_046,019891b0-f39c-729c-bef5-b90e2cafb77e,images/paintings/large/2022_046_large.png,images/paintings/large/019891b0-f39c-729c-bef5-b90e2cafb77e_large.png
thumb,2022_047,019891b0-f39c-7cf8-86a3-61f2f44df76f,images/paintings/thumbnails/2022_047_thumb.png,images/paintings/thumbnails/019891b0-f39c-7cf8-86a3-61f2f44df76f_thumb.png
large,2022_047,019891b0-f39c-7cf8-86a3-61f2f44df76f,images/paintings/large/2022_047_large.png,images/paintings/large/019891b0-f39c-7cf8-86a3-61f2f44df76f_large.png
thumb,2022_048,019891b0-f39c-719e-a185-2f66d722d5ea,images/paintings/thumbnails/2022_048_thumb.png,images/paintings/thumbnails/019891b0-f39c-719e-a185-2f66d722d5ea_thumb.png
large,2022_048,019891b0-f39c-719e-a185-2f66d722d5ea,images/paintings/large/2022_048_large.png,images/paintings/large/019891b0-f39c-719e-a185-2f66d722d5ea_large.png
thumb,unknown_033,019891b0-f39c-7c31-bfab-a057c84c0c03,images/paintings/thumbnails/unknown_033_thumb.png,images/paintings/thumbnails/019891b0-f39c-7c31-bfab-a057c84c0c03_thumb.png
large,unknown_033,019891b0-f39c-7c31-bfab-a057c84c0c03,images/paintings/large/unknown_033_large.png,images/paintings/large/019891b0-f39c-7c31-bfab-a057c84c0c03_large.png
thumb,unknown_066,019891b0-f39c-7353-828e-07b6ae7b5e06,images/paintings/thumbnails/unknown_066_thumb.png,images/paintings/thumbnails/019891b0-f39c-7353-828e-07b6ae7b5e06_thumb.png
